Symbol,Date,Open,High,Low,Close,Percent Change,Volume
NEPSE,2/16/2021,2615.36,2631.37,2584.14,2601.51,0,10035454955
NEPSE,2/15/2021,2517.46,2586.01,2538.22,2586.01,0,10384197669
NEPSE,2/14/2021,2536.47,2536.47,2482.24,2493.59,0,6927668931
NEPSE,2/11/2021,2552.33,2565.13,2524.81,2526.92,0,8411732003
NEPSE,2/10/2021,2544.8,2547.76,2511.03,2543.03,0,7649411398
NEPSE,2/9/2021,2562.43,2585.15,2524.44,2532.46,0,8146269193
NEPSE,2/8/2021,2553.78,2563.29,2538.83,2561.47,0,10619163869
NEPSE,2/7/2021,2486.79,2524,2486.79,2524,0,10441951304
NEPSE,2/4/2021,2479.6,2481.59,2443.68,2475.26,0,7615071093
NEPSE,2/3/2021,2490.53,2519.85,2457.99,2466.92,0,9531716496
NEPSE,2/2/2021,2434.48,2473.73,2429.9,2473.73,0,8593472987
NEPSE,2/1/2021,2372.04,2413.18,2372.04,2408.24,0,6972936529
NEPSE,1/31/2021,2425.53,2425.53,2366.46,2370.54,0,8973206450
NEPSE,1/28/2021,2460.83,2460.83,2420.64,2425.29,0,9898456128
NEPSE,1/27/2021,2433.74,2449.42,2416.62,2441.85,0,8006238770
NEPSE,1/26/2021,2461.42,2462.28,2419.89,2423.09,0,8279701077
NEPSE,1/25/2021,2447.01,2456.22,2408.87,2440.87,0,8903538731
NEPSE,1/24/2021,2396.74,2429.11,2396.74,2424.84,0,9376053220
NEPSE,1/21/2021,2372.86,2376.13,2354.7,2374.64,0,7798528433
NEPSE,1/20/2021,2361.52,2362.99,2322.72,2342.76,0,6210966026
NEPSE,1/19/2021,2361.99,2362.86,2304.98,2326.9,0,7467439848
NEPSE,1/18/2021,2333.87,2340.57,2319.58,2332.31,0,6314664167
NEPSE,1/17/2021,2299.33,2316.8,2297.5,2315,0,6374267782
NEPSE,1/13/2021,2279.04,2296.17,2277.26,2286.54,0,5914389261
NEPSE,1/12/2021,2243.16,2267.73,2233.61,2267.73,0,4982391897
NEPSE,1/11/2021,2264.27,2266.44,2229.13,2239.42,0,5524832993
NEPSE,1/10/2021,2201.38,2238.24,2201.38,2235.72,0,6326646806
NEPSE,1/7/2021,2181.27,2204.97,2179.09,2194.48,0,5874708279
NEPSE,1/6/2021,2170.82,2185.2,2170.31,2178.57,0,4425472339
NEPSE,1/5/2021,2167.82,2182.39,2149.74,2165.49,0,4566381178
NEPSE,1/4/2021,2207.05,2216.44,2154,2169.04,0,5961733122
NEPSE,1/3/2021,2104.85,2175.39,2104.85,2175.39,0,6344017889
NEPSE,12/31/2020,2079.37,2112.59,2073.8,2087.27,0,5703469837
NEPSE,12/30/2020,2023.59,2062.06,2023.4,2062.06,0,4446222579
NEPSE,12/29/2020,2016.26,2031.47,2009.38,2012.89,0,4092227802
NEPSE,12/28/2020,1998.81,2013.51,1981.5,2007.29,0,3850320045
NEPSE,12/27/2020,2047.12,2047.19,1994.8,1998.65,0,4623452312
NEPSE,12/24/2020,2091.59,2091.59,2025.65,2038.63,0,5369046322
NEPSE,12/23/2020,2094.27,2127.22,2063.13,2068.45,0,6862445215
NEPSE,12/22/2020,1987.47,2061.41,1987.47,2061.41,0,6740744432
NEPSE,12/21/2020,1919.05,1977.42,1874.07,1965.96,0,6698874354
NEPSE,12/20/2020,2046.57,2046.57,1935.4,1935.63,0,8612857317
NEPSE,12/17/2020,2058.72,2059.8,2025.19,2032.51,0,6769890815
NEPSE,12/16/2020,2097.2,2097.2,2041.85,2055.22,0,5144675578
NEPSE,12/15/2020,2085.56,2100.96,2050.9,2061.41,0,6069331687
NEPSE,12/14/2020,2022.72,2069.06,2022.72,2067.17,0,7204136923
NEPSE,12/13/2020,1973.75,2010.45,1967.44,2010.45,0,4899484131
NEPSE,12/10/2020,1954.6,1974.12,1938.92,1964.02,0,4146321050
NEPSE,12/9/2020,2006.4,2009.81,1948.98,1955.75,0,4745649292
NEPSE,12/8/2020,2033.97,2047.35,1982.07,1995.35,0,5719436384
NEPSE,12/7/2020,1929.46,2004.39,1914.42,2004.39,0,6667956831
NEPSE,12/6/2020,2051.51,2051.51,1932.11,1932.11,0,7209180213
NEPSE,12/3/2020,2090.79,2118.41,2040.99,2055.45,0,8026023798
NEPSE,12/2/2020,2016.82,2077.7,2016.82,2071.02,0,7463482972
NEPSE,12/1/2020,2009.46,2022.25,1966.18,2000.4,0,7404154007
NEPSE,11/30/2020,2000,2028.45,1971.24,1997.05,0,8867714682
NEPSE,11/29/2020,1912.11,1971.42,1912.11,1968.27,0,9227348348
NEPSE,11/26/2020,1894.78,1926.91,1879,1893.24,0,7613030091
NEPSE,11/25/2020,1820.87,1874.81,1820.87,1874.81,0,5131886488
NEPSE,11/24/2020,1790.19,1813.86,1786.71,1810.11,0,5442950189
NEPSE,11/23/2020,1789.35,1792.41,1772.11,1780.43,0,4762704611
NEPSE,11/22/2020,1791.21,1811.63,1761.75,1782.81,0,6878787665
NEPSE,11/19/2020,1750.42,1779.21,1750.42,1778.12,0,6116730071
NEPSE,11/18/2020,1714.86,1741.81,1708.87,1741.81,0,4791041649
NEPSE,11/12/2020,1713.71,1722.32,1702.7,1718.49,0,4256475891
NEPSE,11/11/2020,1681.82,1707.67,1681.82,1707.67,0,4099604742
NEPSE,11/10/2020,1660.37,1678.79,1659.18,1678.79,0,4096190256
NEPSE,11/9/2020,1648.75,1661.32,1648.75,1652.8,0,3699879726
NEPSE,11/8/2020,1643.29,1648.58,1637.8,1648.58,0,3526777261
NEPSE,11/5/2020,1644.94,1645.08,1634.38,1636.17,0,2842469177
NEPSE,11/4/2020,1645.53,1645.7,1638.69,1640.64,0,1757423745
NEPSE,11/3/2020,1636.2,1644.61,1635.15,1643.03,0,2237964572
NEPSE,11/2/2020,1644.01,1646.9,1635.64,1637.63,0,2453954688
NEPSE,11/1/2020,1654.15,1654.15,1634.63,1640.95,0,2930939007
NEPSE,10/29/2020,1661.64,1663.41,1640.48,1645.67,0,3037694845
NEPSE,10/28/2020,1612.5,1647.45,1612.37,1647.45,0,2725994069
NEPSE,10/22/2020,1609.11,1609.52,1596.22,1606.25,0,1994543919
NEPSE,10/21/2020,1591.04,1597.71,1588.78,1597.71,0,1633246148
NEPSE,10/20/2020,1576.62,1583.6,1573.06,1583.6,0,1271829990
NEPSE,10/19/2020,1556.85,1570.38,1555.46,1570.38,0,954656107
NEPSE,10/18/2020,1565.9,1567.89,1554.14,1556.8,0,1252748181
NEPSE,10/15/2020,1564.69,1579.55,1560.69,1562.46,0,1425890738
NEPSE,10/14/2020,1572.35,1573.08,1560.45,1561.17,0,1496387992
NEPSE,10/13/2020,1583.29,1584.28,1567.23,1568.59,0,1819638977
NEPSE,10/12/2020,1580.14,1580.8,1566.7,1578.01,0,1949060194
NEPSE,10/11/2020,1594.01,1594.36,1574.62,1576.27,0,2395432599
NEPSE,10/8/2020,1607.52,1614.04,1586.96,1589.63,0,2862712521
NEPSE,10/7/2020,1593.04,1602.14,1587.59,1600.97,0,3358506296
NEPSE,10/6/2020,1588.01,1588.01,1581.75,1586.29,0,2510585332
NEPSE,10/5/2020,1587.31,1594.89,1580.65,1582.12,0,2578607088
NEPSE,10/4/2020,1577.77,1588.05,1577.77,1585.75,0,3178853719
NEPSE,10/1/2020,1553.95,1572.94,1553.95,1571.04,0,2807708137
NEPSE,9/30/2020,1561.58,1563.4,1542.57,1550.43,0,1953636694
NEPSE,9/29/2020,1564.92,1564.92,1552.77,1553.62,0,1829872968
NEPSE,9/28/2020,1566.44,1569.31,1557.42,1560.83,0,1690154525
NEPSE,9/27/2020,1569.06,1575.43,1562.11,1565.55,0,3138243371
NEPSE,9/24/2020,1565.31,1565.31,1554.38,1561.27,0,2233489024
NEPSE,9/23/2020,1543.37,1555.52,1535.03,1555.52,0,1727821707
NEPSE,9/22/2020,1576.55,1577.19,1541.75,1546.15,0,2810425268
NEPSE,9/21/2020,1587.82,1587.99,1561.49,1569.06,0,2637376216
NEPSE,9/20/2020,1595.47,1605.12,1574.08,1575.18,0,2742795692
NEPSE,9/17/2020,1555.86,1577.99,1547.13,1572.18,0,3315664319
NEPSE,9/16/2020,1537.35,1543.98,1530.67,1541.4,0,1845634030
NEPSE,9/15/2020,1544.71,1548.35,1531.05,1536.03,0,1800197903
NEPSE,9/14/2020,1545.68,1553.56,1538.43,1540.51,0,3134135908
NEPSE,9/13/2020,1528.15,1537.25,1522.28,1537.25,0,3386859972
NEPSE,9/10/2020,1514.13,1532.48,1512.53,1520.69,0,2170068283
NEPSE,9/9/2020,1501.86,1511.93,1495.11,1508.2,0,2563415186
NEPSE,9/8/2020,1491.33,1500.15,1477.25,1495.15,0,1798363063
NEPSE,9/7/2020,1503.37,1503.37,1483.65,1487.81,0,2164930214
NEPSE,9/6/2020,1538.42,1538.42,1494.97,1499.97,0,2782377887
NEPSE,9/3/2020,1524.19,1524.67,1497.47,1510.42,0,2634886231
NEPSE,9/2/2020,1509.4,1519.78,1499.72,1510.57,0,4181036115
NEPSE,8/31/2020,1466.57,1489.01,1466.57,1484.99,0,3462586125
NEPSE,8/30/2020,1459.16,1462.67,1444.92,1462.67,0,1614554300
NEPSE,8/27/2020,1467.07,1472.73,1454.96,1458.04,0,1981761050
NEPSE,8/26/2020,1445.47,1468.03,1445.47,1462.03,0,2656163730
NEPSE,8/25/2020,1435.21,1440.94,1428.74,1440.94,0,1855180510
NEPSE,8/24/2020,1413.09,1431.6,1413.09,1431.6,0,2139202075
NEPSE,8/23/2020,1399.48,1410.34,1394.09,1410.34,0,1108053597
NEPSE,8/20/2020,1392.89,1403.75,1392.89,1397.57,0,393129068
NEPSE,8/19/2020,1409.44,1409.44,1388.17,1391.29,0,976235059
NEPSE,8/18/2020,1403.98,1414.29,1400.81,1407.89,0,1239017426
NEPSE,8/17/2020,1391.79,1402.21,1385.7,1402.21,0,1074932597
NEPSE,8/16/2020,1407.85,1407.85,1381.89,1391.46,0,1259320850
NEPSE,8/13/2020,1431.89,1431.89,1407.43,1408.79,0,1048911791
NEPSE,8/12/2020,1426.55,1427.15,1413.55,1425.32,0,951960208
NEPSE,8/11/2020,1433.35,1441.31,1421.17,1423.81,0,1271738914
NEPSE,8/10/2020,1394.78,1430.41,1394.34,1430.41,0,1555518923
NEPSE,8/9/2020,1383.98,1392.68,1363.22,1392.68,0,977895525
NEPSE,8/6/2020,1387.44,1388.68,1365.66,1381.37,0,920997056
NEPSE,8/5/2020,1403.88,1403.88,1374.13,1382.66,0,1189526408
NEPSE,8/3/2020,1395.08,1411.13,1384.86,1403.86,0,1290252213
NEPSE,8/2/2020,1441.26,1441.26,1396.02,1396.28,0,1841242332
NEPSE,7/30/2020,1433.14,1444.06,1421.07,1439.06,0,1320266678
NEPSE,7/29/2020,1452.07,1452.07,1431.46,1431.52,0,1687093091
NEPSE,7/28/2020,1463.81,1466.04,1449.86,1454.89,0,1259751557
NEPSE,7/27/2020,1467.89,1475.2,1456.47,1462.48,0,1793915286
NEPSE,7/26/2020,1445.6,1464.88,1444.77,1465.1,0,1942679380
NEPSE,7/23/2020,1434.08,1440.32,1417.32,1442.61,0,1327135218
NEPSE,7/22/2020,1452.78,1461.29,1429.65,1432.44,0,1532511716
NEPSE,7/21/2020,1472.19,1479.3,1444.5,1449.94,0,1872220447
NEPSE,7/20/2020,1539.37,1556.19,1460.15,1464.94,0,2802233715
NEPSE,7/19/2020,1408.51,1479.03,1408.51,1479.03,0,62566293
NEPSE,7/16/2020,1364.24,1395.82,1362.62,1394.77,0,1041770867
NEPSE,7/15/2020,1347.88,1367.82,1347.88,1362.34,0,1160491522
NEPSE,7/14/2020,1344.42,1349.24,1340.66,1347.44,0,994545109
NEPSE,7/13/2020,1342.59,1352.69,1334.17,1342.4,0,1088716118
NEPSE,7/12/2020,1331.31,1351.82,1331.31,1340.29,0,1111090272
NEPSE,7/9/2020,1327.13,1333.25,1312.01,1331.27,0,908086197
NEPSE,7/8/2020,1338.54,1343.59,1319.1,1326.53,0,1078462141
NEPSE,7/7/2020,1299.72,1345.96,1299.72,1336.66,0,1199041859
NEPSE,7/6/2020,1266.08,1298.73,1259.94,1298.73,0,927841329
NEPSE,7/5/2020,1256.18,1280.93,1246.8,1265.45,0,1033390231
NEPSE,7/2/2020,1351.89,1362.35,1256.11,1256.11,0,476654971
NEPSE,7/1/2020,1261.54,1336.52,1261.54,1336.52,0,407352247
NEPSE,6/30/2020,1187.25,1260.75,1185.72,1260.75,0,227212194
NEPSE,6/29/2020,1197.09,1200.64,1149.73,1188.7,0,347771833
NEPSE,5/13/2020,1225.68,1225.68,1201.57,1201.57,0,3613523
NEPSE,5/12/2020,1250.95,1250.95,1226.15,1226.15,0,104372646
NEPSE,3/22/2020,1269.08,1275.42,1246.2,1251.45,0,194642984
NEPSE,3/19/2020,1249.26,1278.93,1223.04,1269.3,0,1903142008
NEPSE,3/18/2020,1272.1,1286.46,1234.16,1255.8,0,1184416878
NEPSE,3/17/2020,1316.74,1321.26,1266.44,1272.06,0,1465184656
NEPSE,3/16/2020,1312.69,1334.12,1291.67,1316.39,0,1615341877
NEPSE,3/15/2020,1362.25,1362.25,1310.71,1313.04,0,2101417292
NEPSE,3/12/2020,1424.6,1430.77,1371.56,1377.18,0,2206662182
NEPSE,3/11/2020,1349.86,1423.09,1349.86,1423.09,0,2221081690
NEPSE,3/10/2020,1435.86,1436.66,1349.31,1349.31,0,1076696300
NEPSE,3/5/2020,1442.92,1464.62,1408.82,1435.7,0,2457093463
NEPSE,3/4/2020,1511.41,1513.43,1439.38,1441.2,0,2908472603
NEPSE,3/3/2020,1491.23,1540.59,1439.53,1509.67,0,3851622996
NEPSE,3/2/2020,1593.08,1593.5,1495.3,1495.3,0,2154428215
NEPSE,3/1/2020,1639.87,1667.74,1591.36,1591.36,0,4847437505
NEPSE,2/27/2020,1598.81,1635.51,1558.65,1632.17,0,4460536251
NEPSE,2/26/2020,1548.32,1596.13,1548.32,1596.13,0,4154883092
NEPSE,2/25/2020,1504.8,1544.07,1480.24,1545.19,0,2992160524
NEPSE,2/24/2020,1507.98,1536.83,1499.04,1502.18,0,3410516278
NEPSE,2/23/2020,1435.87,1509.92,1435.87,1504.14,0,3608526354
NEPSE,2/20/2020,1405.51,1434.57,1405.51,1434.57,0,2785004908
NEPSE,2/19/2020,1399.29,1406.25,1389.12,1405.25,0,1628841389
NEPSE,2/18/2020,1399.47,1416.87,1387.68,1400.01,0,2125977034
NEPSE,2/17/2020,1364.34,1403.21,1364.34,1398.24,0,2687533442
NEPSE,2/16/2020,1344.73,1363.97,1344.73,1363.97,0,1978108701
NEPSE,2/13/2020,1346.45,1354.88,1342.9,1344.59,0,1773805746
NEPSE,2/12/2020,1341.07,1353.29,1340.87,1345.97,0,1509784311
NEPSE,2/11/2020,1324.31,1342.91,1323.69,1341.38,0,1532250440
NEPSE,2/10/2020,1320.77,1329.84,1315.37,1324.26,0,932086055
NEPSE,2/9/2020,1332.91,1333.85,1316.1,1319.99,0,950402584
NEPSE,2/6/2020,1341.03,1346.6,1331.02,1333.69,0,1049345436
NEPSE,2/5/2020,1338.5,1342.62,1335.72,1342.36,0,1082483909
NEPSE,2/4/2020,1351.01,1353.27,1334.09,1337.04,0,1570166163
NEPSE,2/3/2020,1348.12,1355.27,1339.6,1349.13,0,1611719203
NEPSE,2/2/2020,1325.62,1349.68,1331.87,1346.64,0,2077987799
NEPSE,1/30/2020,1306.29,1331.83,1306.29,1325.38,0,1966219749
NEPSE,1/29/2020,1306.16,1311.74,1302.14,1305.88,0,1293711383
NEPSE,1/28/2020,1300.65,1316.44,1300.65,1306.15,0,1400467805
NEPSE,1/27/2020,1276.68,1300.62,1274.03,1300.62,0,917359865
NEPSE,1/26/2020,1298.67,1299.46,1275.52,1276.68,0,965018662
NEPSE,1/23/2020,1314.16,1320.76,1295.8,1297.47,0,1384209412
NEPSE,1/22/2020,1324.32,1325.69,1310.64,1313.42,0,1581381364
NEPSE,1/21/2020,1318.65,1331.28,1309.14,1320.47,0,1519976760
NEPSE,1/20/2020,1342.7,1359.32,1308.62,1317.11,0,1953780000
NEPSE,1/19/2020,1310.26,1349.1,1310.26,1343.65,0,2090877917
NEPSE,1/16/2020,1284.28,1313.19,1284.28,1310.23,0,1682330000
NEPSE,1/15/2020,1263.32,1287.2,1263.32,1284.23,0,893677000
NEPSE,1/14/2020,1271.11,1274.86,1254.3,1263.38,0,1026443666
NEPSE,1/13/2020,1260.01,1285.5,1259.34,1270.86,0,1665520000
NEPSE,1/12/2020,1213.19,1255.72,1213.19,1255.72,0,1335747967
NEPSE,1/9/2020,1209.87,1216.23,1206.49,1213.11,0,837035757
NEPSE,1/8/2020,1217.82,1223.66,1207.26,1209.6,0,732169261
NEPSE,1/7/2020,1200.65,1218.14,1200.65,1216.92,0,1102736748
NEPSE,1/6/2020,1183.35,1200.69,1183.35,1200.69,0,842582150
NEPSE,1/5/2020,1166.49,1187.33,1163.39,1182.31,0,712425827
NEPSE,1/2/2020,1168.63,1169.27,1165.24,1166.21,0,532211211
NEPSE,1/1/2020,1166.52,1169.5,1163.99,1169.5,0,372988301
NEPSE,12/31/2019,1168.61,1171.48,1163.02,1166.03,0,442256156
NEPSE,12/30/2019,1161.82,1167.95,1159.25,1167.95,0,622363488
NEPSE,12/29/2019,1166.86,1167.24,1159.23,1162.43,0,422453909
NEPSE,12/26/2019,1167.74,1170.45,1165.94,1167.41,0,588677887
NEPSE,12/25/2019,1166.56,1173.14,1165.77,1168.03,0,538340829
NEPSE,12/24/2019,1169.32,1176.7,1164.85,1166.21,0,721642965
NEPSE,12/23/2019,1150.92,1168.79,1150.92,1168.58,0,595764544
NEPSE,12/22/2019,1149.62,1151.3,1147.67,1150.81,0,374466465
NEPSE,12/19/2019,1152.06,1154.28,1148.35,1149.64,0,419088133
NEPSE,12/18/2019,1155.32,1158.15,1150.14,1152.07,0,294709858
NEPSE,12/17/2019,1154.86,1158.36,1150.66,1155.37,0,279244135
NEPSE,12/16/2019,1167.82,1170.56,1153.23,1154.11,0,407900555
NEPSE,12/15/2019,1172.44,1181.7,1167.86,1167.86,0,686076111
NEPSE,12/12/2019,1162.25,1175.3,1159.91,1172.64,0,675173000
NEPSE,12/11/2019,1155.05,1166.15,1153.14,1161.47,0,551377852
NEPSE,12/10/2019,1149.09,1158.11,1147.43,1151.36,0,500328915
NEPSE,12/9/2019,1135.36,1155.06,1132.88,1148.89,0,464220392
NEPSE,12/8/2019,1131.92,1135.37,1125.81,1135.37,0,287527825
NEPSE,12/5/2019,1124.47,1134.93,1124.44,1131.92,0,358839860
NEPSE,12/4/2019,1116.12,1128,1116.12,1124.47,0,308214465
NEPSE,12/3/2019,1112.06,1117.82,1111.19,1115.74,0,266801558
NEPSE,12/2/2019,1112.87,1113.73,1110.98,1111.99,0,232259331
NEPSE,12/1/2019,1112.79,1114.31,1109.97,1112.85,0,206314323
NEPSE,11/28/2019,1117.64,1119.63,1112.79,1112.79,0,243391320
NEPSE,11/27/2019,1109.09,1117.46,1108.02,1117.46,0,212363736
NEPSE,11/26/2019,1110.08,1111.76,1107.57,1109.16,0,295869180
NEPSE,11/25/2019,1110.11,1112.15,1102.46,1110.08,0,288858484
NEPSE,11/24/2019,1120.62,1121.94,1108.76,1110.08,0,280534415
NEPSE,11/21/2019,1128.34,1128.69,1118.1,1120.6,0,297797071
NEPSE,11/20/2019,1130.01,1139.74,1127.63,1128.34,0,303724204
NEPSE,11/19/2019,1131.13,1132.4,1127.91,1129.99,0,259330595
NEPSE,11/18/2019,1131.4,1133.43,1128,1131.12,0,356861857
NEPSE,11/17/2019,1135.73,1137.25,1129.15,1131.36,0,355159768
NEPSE,11/14/2019,1135.15,1139.41,1133.67,1135.95,0,228357493
NEPSE,11/13/2019,1140.65,1140.65,1133.49,1135.16,0,275427886
NEPSE,11/12/2019,1146.14,1147.06,1138.57,1139.96,0,379849435
NEPSE,11/11/2019,1132.7,1147.74,1132.7,1145.57,0,549998241
NEPSE,11/10/2019,1132.47,1135.9,1129.89,1131.8,0,293149044
NEPSE,11/7/2019,1138.27,1139.36,1131.33,1131.97,0,374150571
NEPSE,11/6/2019,1139.49,1141.08,1136.74,1138.02,0,206253847
NEPSE,11/5/2019,1140.21,1141.86,1138.66,1139.45,0,284472501
NEPSE,11/4/2019,1139.57,1141.13,1135.96,1140.26,0,191854333
NEPSE,11/3/2019,1145.83,1146.88,1136.39,1139.29,0,175544472
NEPSE,10/31/2019,1149.74,1151.48,1143.07,1146.17,0,254312462
NEPSE,10/24/2019,1142.41,1150.47,1141.39,1149.34,0,327632258
NEPSE,10/23/2019,1135.4,1142.82,1135.4,1142.6,0,163757847
NEPSE,10/22/2019,1132.45,1134.81,1130.21,1134.79,0,165296005
NEPSE,10/21/2019,1133.73,1135.84,1130.14,1132.4,0,164349536
NEPSE,10/20/2019,1137.69,1138.99,1132.58,1133.71,0,113359956
NEPSE,10/17/2019,1137.03,1140.38,1135.87,1137.75,0,182994905
NEPSE,10/16/2019,1142.39,1142.71,1136,1137.03,0,196618963
NEPSE,10/15/2019,1138.38,1142.04,1135.86,1142.04,0,222452078
NEPSE,10/14/2019,1149.01,1151.52,1135.04,1136.96,0,218635691
NEPSE,10/10/2019,1149.03,1151.81,1148.13,1149.01,0,63845411
NEPSE,10/3/2019,1142.44,1149.4,1138.58,1149.4,0,176633514
NEPSE,10/2/2019,1145.69,1149.7,1140.07,1140.71,0,203287237
NEPSE,10/1/2019,1135.05,1146.11,1134.82,1145.69,0,311488652
NEPSE,9/30/2019,1125.49,1135.56,1121.09,1135.56,0,168828923
NEPSE,9/29/2019,1129.81,1131.87,1123.66,1125.14,0,241498554
NEPSE,9/26/2019,1131.52,1133.8,1128.61,1129.8,0,212541352
NEPSE,9/25/2019,1134.56,1135.26,1130.88,1131.53,0,166921799
NEPSE,9/24/2019,1140.99,1141.62,1132.72,1134.56,0,218278449
NEPSE,9/23/2019,1139.92,1147.85,1137.87,1140.98,0,177279039
NEPSE,9/22/2019,1155.3,1157.79,1135.18,1139.25,0,226950238
NEPSE,9/19/2019,1173.44,1178.28,1155.3,1155.3,0,399930871
NEPSE,9/18/2019,1150.65,1173.14,1150.65,1172.15,0,455311885
NEPSE,9/17/2019,1127.26,1152.51,1127.26,1150.74,0,383957426
NEPSE,9/16/2019,1140.49,1140.55,1122.02,1123.83,0,343918221
NEPSE,9/15/2019,1157.68,1160.55,1140.01,1140.01,0,288099912
NEPSE,9/12/2019,1163.71,1164.09,1156.37,1157.88,0,376184491
NEPSE,9/11/2019,1166.68,1168.06,1161.95,1163.21,0,341745136
NEPSE,9/10/2019,1168.91,1172.82,1161.2,1166.67,0,237959653
NEPSE,9/9/2019,1178.47,1180.28,1166.09,1168.91,0,299200764
NEPSE,9/8/2019,1192.07,1192.33,1176.41,1178.46,0,305310719
NEPSE,9/5/2019,1195.89,1196.92,1189.05,1191.07,0,290177357
NEPSE,9/4/2019,1192.21,1198.48,1183.4,1194.77,0,436444688
NEPSE,9/3/2019,1170.87,1190.9,1156.72,1190.9,0,510552041
NEPSE,9/2/2019,1184.93,1190.88,1167.81,1170.34,0,407569712
NEPSE,9/1/2019,1196.6,1198.51,1184.06,1184.78,0,297398003
NEPSE,8/29/2019,1198.49,1201.23,1194.09,1196.41,0,277359659
NEPSE,8/28/2019,1209.7,1213.46,1197.32,1197.75,0,371022592
NEPSE,8/27/2019,1203.42,1212.3,1203.4,1208,0,244668209
NEPSE,8/26/2019,1209.7,1210.24,1199.31,1203.13,0,380596571
NEPSE,8/25/2019,1212.76,1213.23,1201.71,1209.62,0,350269509
NEPSE,8/22/2019,1214.37,1220.9,1212.43,1213.06,0,261670203
NEPSE,8/21/2019,1213.96,1216.3,1209.77,1214.05,0,292641728
NEPSE,8/20/2019,1222.04,1222.87,1212.1,1213.63,0,272509024
NEPSE,8/19/2019,1214.96,1229.5,1210.8,1222.06,0,389625280
NEPSE,8/18/2019,1224.03,1226.07,1214.33,1214.83,0,329527904
NEPSE,8/15/2019,1225.11,1226.06,1221.8,1224.03,0,424323136
NEPSE,8/14/2019,1230.97,1231.49,1224.43,1225.9,0,257285008
NEPSE,8/13/2019,1234.59,1236.47,1229.06,1231.07,0,481629760
NEPSE,8/12/2019,1234.68,1236.82,1232.11,1233.85,0,314228928
NEPSE,8/11/2019,1236.62,1237.97,1229.69,1233.71,0,311756864
NEPSE,8/8/2019,1248.91,1248.91,1237.7,1238.56,0,454629568
NEPSE,8/7/2019,1245.2,1249.98,1239.55,1248.48,0,368645664
NEPSE,8/6/2019,1255.74,1255.74,1243.74,1245.73,0,450755168
NEPSE,8/5/2019,1260.3,1261.63,1253.5,1255.09,0,443205472
NEPSE,8/4/2019,1263.87,1266.37,1258.27,1259.64,0,474151744
NEPSE,8/1/2019,1265.52,1270.88,1262.55,1263.84,0,590588224
NEPSE,7/31/2019,1259.53,1267.73,1257.91,1265.57,0,370002048
NEPSE,7/30/2019,1256.01,1262.16,1256.01,1259.37,0,294305024
NEPSE,7/29/2019,1252.72,1259.69,1252.72,1255.98,0,350812576
NEPSE,7/28/2019,1266.63,1266.63,1250.18,1252.8,0,492673664
NEPSE,7/25/2019,1284.41,1284.41,1269.35,1269.92,0,550532160
NEPSE,7/24/2019,1277.48,1284.99,1276.07,1284.07,0,443481376
NEPSE,7/23/2019,1271.24,1279.42,1271.22,1277.17,0,368980864
NEPSE,7/22/2019,1268.77,1272.38,1267.92,1271.23,0,316643424
NEPSE,7/21/2019,1276.29,1276.31,1265.6,1268.74,0,298157120
NEPSE,7/18/2019,1275.71,1283.63,1272.49,1272.49,0,411369312
NEPSE,7/17/2019,1258.94,1274.86,1258.81,1274.86,0,426743456
NEPSE,7/16/2019,1285.48,1285.5,1256.46,1259.01,0,347289280
NEPSE,7/15/2019,1250.09,1254.56,1249.17,1254.56,0,430525920
NEPSE,7/14/2019,1248.94,1253.09,1248.59,1249.49,0,285214560
NEPSE,7/11/2019,1249.46,1251.09,1247.63,1248.53,0,460036576
NEPSE,7/10/2019,1250.43,1251.89,1246.15,1249.15,0,573447488
NEPSE,7/9/2019,1247.41,1252.2,1244.36,1250.27,0,468263776
NEPSE,7/8/2019,1256.15,1257.57,1245.62,1247.35,0,591053824
NEPSE,7/7/2019,1262.98,1263.82,1255.01,1256.04,0,540529472
NEPSE,7/4/2019,1269.48,1272.79,1258.87,1260.47,0,670169920
NEPSE,7/3/2019,1253.52,1270.04,1249.5,1268.68,0,550247808
NEPSE,7/2/2019,1242.83,1253.06,1238.77,1253.06,0,429477280
NEPSE,7/1/2019,1245.58,1245.68,1237.43,1241.61,0,364343808
NEPSE,6/30/2019,1258.31,1258.85,1244.81,1244.89,0,645099008
NEPSE,6/27/2019,1259.16,1260.43,1256.63,1257.15,0,627908800
NEPSE,6/26/2019,1261.1,1261.49,1255.45,1258.29,0,570123456
NEPSE,6/25/2019,1260.23,1264.52,1259.35,1261.07,0,364773344
NEPSE,6/24/2019,1254.67,1260.1,1253.01,1260.1,0,481492832
NEPSE,6/23/2019,1264.53,1264.53,1253.43,1254.35,0,481859744
NEPSE,6/20/2019,1258.9,1266.33,1257.93,1264.36,0,375315200
NEPSE,6/19/2019,1258.25,1262.11,1256.72,1258.46,0,304189632
NEPSE,6/18/2019,1261.04,1263.56,1258.36,1258.66,0,359411296
NEPSE,6/17/2019,1259.38,1264.97,1254.52,1260.9,0,403538144
NEPSE,6/16/2019,1271.18,1271.27,1256.85,1258.27,0,472520800
NEPSE,6/13/2019,1272.91,1274.83,1264.46,1269.55,0,418750016
NEPSE,6/12/2019,1276.09,1277.04,1267.17,1272.49,0,399464992
NEPSE,6/11/2019,1276.26,1281.32,1274.82,1275.99,0,459071008
